,Experiment,Fold,Sensitivity,Specificity,Accuracy
70,14,0,0.9552238805970149,0.9482758620689655,0.9520000000000001
71,14,1,0.9866666666666667,0.9795918367346939,0.9838709677419355
72,14,2,0.9333333333333333,0.96875,0.9516129032258064
73,14,3,0.8955223880597015,1.0,0.9435483870967741
74,14,4,0.9836065573770492,1.0,0.9919354838709677
75,15,0,0.9850746268656716,0.896551724137931,0.9520000000000001
76,15,1,0.9866666666666667,0.9795918367346939,0.9838709677419355
77,15,2,0.9333333333333333,0.9375,0.9516129032258064
78,15,3,0.9552238805970149,0.9649122807017544,0.9596774193548386
79,15,4,0.9672131147540983,1.0,0.9838709677419355
80,16,0,0.9850746268656716,0.9137931034482759,0.9520000000000001
81,16,1,0.9733333333333334,0.9183673469387755,0.9516129032258064
82,16,2,0.9333333333333333,0.984375,0.9596774193548386
83,16,3,0.9402985074626866,0.9473684210526315,0.9516129032258064
84,16,4,1.0,1.0,1.0
85,17,0,0.9850746268656716,0.9310344827586207,0.96
86,17,1,0.9866666666666667,0.9795918367346939,0.9838709677419355
87,17,2,0.9166666666666666,0.984375,0.9516129032258064
88,17,3,0.9253731343283582,1.0,0.9596774193548386
89,17,4,0.9836065573770492,0.9841269841269841,0.9838709677419355
90,18,0,0.9701492537313433,0.9482758620689655,0.96
91,18,1,0.9733333333333334,0.9591836734693877,0.967741935483871
92,18,2,0.9333333333333333,1.0,0.9838709677419355
93,18,3,0.9253731343283582,0.9649122807017544,0.9435483870967741
94,18,4,1.0,0.9682539682539683,0.9838709677419355
95,19,0,0.9701492537313433,0.9137931034482759,0.9520000000000001
96,19,1,0.9866666666666667,0.9795918367346939,0.9838709677419355
97,19,2,0.95,1.0,0.9758064516129032
98,19,3,0.8955223880597015,0.9824561403508771,0.9354838709677419
99,19,4,0.9672131147540983,1.0,0.9838709677419355
