,epoch,train_loss,valid_loss,accuracy,precision,recall,time
125,125,0.056750999999999996,1.026581,0.7010310000000001,0.461538,0.214286,00:20
126,126,0.051998,1.371062,0.628866,0.404762,0.607143,00:20
127,127,0.055028,1.312059,0.670103,0.409091,0.321429,00:21
128,128,0.05469299999999999,1.8708,0.680412,0.2,0.035713999999999996,00:20
129,129,0.044585,1.2577200000000002,0.670103,0.375,0.214286,00:20
130,130,0.0366,1.1441459999999999,0.659794,0.4,0.357143,00:21
131,131,0.037158,1.017107,0.680412,0.42105299999999996,0.28571399999999997,00:20
132,132,0.033413,1.230916,0.6907220000000001,0.375,0.107143,00:20
133,133,0.041857,1.3636709999999999,0.6494850000000001,0.333333,0.214286,00:20
134,134,0.035933,1.1169440000000002,0.6907220000000001,0.428571,0.214286,00:20
135,135,0.038023,1.188261,0.6907220000000001,0.428571,0.214286,00:20
136,136,0.032175,1.163084,0.670103,0.375,0.214286,00:20
137,137,0.05943,1.6833799999999999,0.5773199999999999,0.367347,0.642857,00:20
138,138,0.059328,1.2683389999999999,0.680412,0.363636,0.14285699999999998,00:20
139,139,0.048369,1.179254,0.670103,0.409091,0.321429,00:20
140,140,0.041985,1.3824809999999998,0.628866,0.375,0.428571,00:20
141,141,0.036551,1.239835,0.5773199999999999,0.30303,0.357143,00:20
142,142,0.030398,1.280176,0.659794,0.352941,0.214286,00:20
143,143,0.025583,1.283993,0.639175,0.315789,0.214286,00:20
144,144,0.024986,1.297053,0.6494850000000001,0.333333,0.214286,00:21
145,145,0.019746,1.379473,0.6494850000000001,0.3125,0.178571,00:20
146,146,0.017796,1.2987229999999998,0.639175,0.294118,0.178571,00:20
147,147,0.018244,1.22776,0.6494850000000001,0.375,0.321429,00:20
148,148,0.015277,1.243475,0.639175,0.266667,0.14285699999999998,00:20
149,149,0.025281,1.458269,0.618557,0.371429,0.464286,00:20
150,150,0.022706999999999998,1.462123,0.659794,0.22222199999999998,0.07142899999999999,00:20
151,151,0.0273,1.230086,0.618557,0.35483899999999996,0.392857,00:20
152,152,0.029421,1.373056,0.639175,0.315789,0.214286,00:20
153,153,0.02436,1.346128,0.56701,0.294118,0.357143,00:20
154,154,0.019423,1.240164,0.608247,0.291667,0.25,00:20
155,155,0.020340999999999998,1.235315,0.670103,0.357143,0.178571,00:20
156,156,0.017187,1.181942,0.5773199999999999,0.275862,0.28571399999999997,00:21
157,157,0.018009999999999998,1.3068629999999999,0.639175,0.315789,0.214286,00:20
158,158,0.016919,1.240699,0.659794,0.333333,0.178571,00:20
159,159,0.015308,1.211186,0.659794,0.352941,0.214286,00:20
160,160,0.012979,1.2139520000000001,0.659794,0.352941,0.214286,00:20
161,161,0.011023999999999999,1.174401,0.618557,0.304348,0.25,00:20
162,162,0.008516,1.2372020000000001,0.6494850000000001,0.333333,0.214286,00:20
163,163,0.007792,1.20858,0.659794,0.352941,0.214286,00:21
164,164,0.009993,1.213041,0.659794,0.4,0.357143,00:20
165,165,0.010957,1.183936,0.6494850000000001,0.333333,0.214286,00:20
166,166,0.01788,1.2491709999999998,0.6494850000000001,0.3125,0.178571,00:20
167,167,0.020377000000000003,1.26918,0.639175,0.266667,0.14285699999999998,00:21
168,168,0.017078,1.240421,0.639175,0.36,0.321429,00:21
169,169,0.014594999999999999,1.211703,0.639175,0.36,0.321429,00:20
170,170,0.015675,1.189231,0.680412,0.42105299999999996,0.28571399999999997,00:20
171,171,0.016272,1.1979,0.680412,0.428571,0.321429,00:20
172,172,0.012061,1.182188,0.680412,0.434783,0.357143,00:20
173,173,0.010256,1.1717440000000001,0.6907220000000001,0.458333,0.392857,00:21
174,174,0.009293000000000001,1.170684,0.680412,0.428571,0.321429,00:20
175,175,0.008487999999999999,1.199021,0.680412,0.4,0.214286,00:20
176,176,0.007033,1.162499,0.6494850000000001,0.333333,0.214286,00:20
177,177,0.011663,1.143006,0.659794,0.380952,0.28571399999999997,00:20
178,178,0.009618000000000002,1.21917,0.628866,0.3,0.214286,00:20
179,179,0.008272,1.1946290000000002,0.639175,0.333333,0.25,00:20
180,180,0.007314,1.219766,0.639175,0.333333,0.25,00:20
181,181,0.00698,1.19097,0.639175,0.333333,0.25,00:20
182,182,0.006755,1.188648,0.639175,0.333333,0.25,00:20
183,183,0.007781999999999999,1.172216,0.628866,0.318182,0.25,00:20
184,184,0.007606,1.2024569999999999,0.6494850000000001,0.333333,0.214286,00:20
185,185,0.010938,1.211239,0.659794,0.352941,0.214286,00:21
186,186,0.009501,1.172166,0.639175,0.315789,0.214286,00:20
187,187,0.011889,1.18234,0.639175,0.315789,0.214286,00:20
188,188,0.009023,1.164159,0.639175,0.315789,0.214286,00:20
189,189,0.006741,1.19259,0.6494850000000001,0.333333,0.214286,00:20
190,190,0.0062640000000000005,1.2172690000000002,0.6494850000000001,0.333333,0.214286,00:20
191,191,0.008537999999999999,1.193278,0.6494850000000001,0.333333,0.214286,00:20
192,192,0.0071,1.162406,0.6494850000000001,0.333333,0.214286,00:20
193,193,0.005508,1.218006,0.6494850000000001,0.333333,0.214286,00:20
194,194,0.005942,1.19346,0.639175,0.315789,0.214286,00:21
195,195,0.006396,1.196868,0.6494850000000001,0.333333,0.214286,00:21
196,196,0.006038,1.227249,0.6494850000000001,0.333333,0.214286,00:21
197,197,0.007593000000000001,1.195235,0.6494850000000001,0.35,0.25,00:20
198,198,0.007078,1.2157799999999999,0.6494850000000001,0.333333,0.214286,00:21
199,199,0.007035,1.209265,0.6494850000000001,0.333333,0.214286,00:20
