,Experiment,Fold,Sensitivity,Specificity,Accuracy
54,10,4,1.0,0.9354838709677419,0.967741935483871
55,11,0,0.9428571428571428,0.9285714285714286,0.9365079365079365
56,11,1,0.9,0.9545454545454546,0.9193548387096774
57,11,2,0.9642857142857143,0.9705882352941176,0.967741935483871
58,11,3,0.8709677419354839,0.967741935483871,0.9193548387096774
59,11,4,1.0,0.8709677419354839,0.9516129032258064
60,12,0,1.0,0.8571428571428571,0.9365079365079365
61,12,1,0.925,0.9545454545454546,0.9516129032258064
62,12,2,0.9642857142857143,1.0,0.9838709677419355
63,12,3,0.8709677419354839,0.9354838709677419,0.9032258064516129
64,12,4,0.967741935483871,0.8709677419354839,0.967741935483871
65,13,0,1.0,0.9285714285714286,0.9682539682539681
66,13,1,0.975,0.9545454545454546,0.967741935483871
67,13,2,1.0,0.9705882352941176,0.9838709677419355
68,13,3,0.8387096774193549,0.9354838709677419,0.8870967741935484
69,13,4,1.0,0.8709677419354839,0.967741935483871
70,14,0,0.9142857142857143,0.9285714285714286,0.9365079365079365
71,14,1,0.9,1.0,0.9354838709677419
72,14,2,0.9642857142857143,0.9411764705882353,0.9516129032258064
73,14,3,0.9032258064516129,0.9354838709677419,0.9193548387096774
74,14,4,1.0,0.9354838709677419,0.967741935483871
75,15,0,0.9142857142857143,0.9285714285714286,0.9365079365079365
76,15,1,0.925,0.9545454545454546,0.9354838709677419
77,15,2,1.0,0.9705882352941176,0.9838709677419355
78,15,3,0.9354838709677419,0.9032258064516129,0.9193548387096774
79,15,4,0.967741935483871,0.9354838709677419,0.9516129032258064
80,16,0,0.9142857142857143,0.9285714285714286,0.9523809523809523
81,16,1,0.975,0.9090909090909091,0.967741935483871
82,16,2,0.9642857142857143,0.9705882352941176,0.967741935483871
83,16,3,0.9032258064516129,0.9354838709677419,0.9193548387096774
84,16,4,1.0,0.8387096774193549,0.9838709677419355
85,17,0,0.9428571428571428,0.9285714285714286,0.9682539682539681
86,17,1,0.95,0.9090909090909091,0.9354838709677419
87,17,2,0.9642857142857143,0.9117647058823529,0.9838709677419355
88,17,3,0.8709677419354839,0.9354838709677419,0.9193548387096774
89,17,4,0.967741935483871,0.9354838709677419,0.9516129032258064
90,18,0,1.0,0.8928571428571429,0.9523809523809523
91,18,1,0.95,0.9545454545454546,0.9516129032258064
92,18,2,0.9642857142857143,0.9705882352941176,0.967741935483871
93,18,3,0.9032258064516129,0.9354838709677419,0.9193548387096774
94,18,4,1.0,0.8387096774193549,0.967741935483871
95,19,0,0.9142857142857143,0.9285714285714286,0.9365079365079365
96,19,1,1.0,0.9545454545454546,0.9838709677419355
97,19,2,0.9642857142857143,0.9705882352941176,0.9838709677419355
98,19,3,0.9354838709677419,0.9354838709677419,0.9354838709677419
99,19,4,1.0,0.8387096774193549,0.9354838709677419
